Plot,Side,Quadrat,Cohort,Rotation,Block,Herbicide,Corn_weed_management,Crop,Crop_ID,Total,Female,Male,Unknown,ID,Year,Number_begin,Total_sexed
37,W,6,2,4-year,3,conv,low,soybean,S4,0,0,0,0,37_W_6_2,2019,0,0
37,W,6,3,4-year,3,conv,low,soybean,S4,0,0,0,0,37_W_6_3,2019,0,0
37,W,6,4,4-year,3,conv,low,soybean,S4,0,0,0,0,37_W_6_4,2019,0,0
37,W,6,5,4-year,3,conv,low,soybean,S4,0,0,0,0,37_W_6_5,2019,0,0
37,W,6,6,4-year,3,conv,low,soybean,S4,0,0,0,0,37_W_6_6,2019,0,0
37,W,7,1,4-year,3,conv,low,soybean,S4,0,0,0,0,37_W_7_1,2019,0,0
37,W,7,2,4-year,3,conv,low,soybean,S4,0,0,0,0,37_W_7_2,2019,0,0
37,W,7,3,4-year,3,conv,low,soybean,S4,0,0,0,0,37_W_7_3,2019,0,0
37,W,7,4,4-year,3,conv,low,soybean,S4,0,0,0,0,37_W_7_4,2019,0,0
37,W,7,5,4-year,3,conv,low,soybean,S4,0,0,0,0,37_W_7_5,2019,0,0
37,W,7,6,4-year,3,conv,low,soybean,S4,0,0,0,0,37_W_7_6,2019,0,0
37,W,8,1,4-year,3,conv,low,soybean,S4,0,0,0,0,37_W_8_1,2019,0,0
37,W,8,2,4-year,3,conv,low,soybean,S4,0,0,0,0,37_W_8_2,2019,0,0
37,W,8,3,4-year,3,conv,low,soybean,S4,0,0,0,0,37_W_8_3,2019,0,0
37,W,8,4,4-year,3,conv,low,soybean,S4,0,0,0,0,37_W_8_4,2019,0,0
37,W,8,5,4-year,3,conv,low,soybean,S4,0,0,0,0,37_W_8_5,2019,0,0
37,W,8,6,4-year,3,conv,low,soybean,S4,0,0,0,0,37_W_8_6,2019,0,0
38,E,1,6,3-year,3,low,low,oat,O3,0,0,0,0,38_E_1_6,2019,0,0
38,E,2,6,3-year,3,low,low,oat,O3,0,0,0,0,38_E_2_6,2019,0,0
38,E,3,5,3-year,3,low,low,oat,O3,0,0,0,0,38_E_3_5,2019,0,0
38,E,3,6,3-year,3,low,low,oat,O3,0,0,0,0,38_E_3_6,2019,0,0
38,E,4,6,3-year,3,low,low,oat,O3,0,0,0,0,38_E_4_6,2019,0,0
38,E,5,3,3-year,3,low,low,oat,O3,0,0,0,0,38_E_5_3,2019,0,0
38,E,5,6,3-year,3,low,low,oat,O3,0,0,0,0,38_E_5_6,2019,0,0
38,E,6,4,3-year,3,low,low,oat,O3,0,0,0,0,38_E_6_4,2019,0,0
38,E,6,6,3-year,3,low,low,oat,O3,0,0,0,0,38_E_6_6,2019,0,0
38,E,7,6,3-year,3,low,low,oat,O3,0,0,0,0,38_E_7_6,2019,0,0
38,E,8,6,3-year,3,low,low,oat,O3,0,0,0,0,38_E_8_6,2019,0,0
38,W,1,6,3-year,3,conv,conv,oat,O3,0,0,0,0,38_W_1_6,2019,0,0
38,W,2,2,3-year,3,conv,conv,oat,O3,0,0,0,0,38_W_2_2,2019,0,0
38,W,2,6,3-year,3,conv,conv,oat,O3,0,0,0,0,38_W_2_6,2019,0,0
38,W,3,6,3-year,3,conv,conv,oat,O3,0,0,0,0,38_W_3_6,2019,0,0
38,W,4,3,3-year,3,conv,conv,oat,O3,0,0,0,0,38_W_4_3,2019,0,0
38,W,4,4,3-year,3,conv,conv,oat,O3,0,0,0,0,38_W_4_4,2019,0,0
38,W,4,6,3-year,3,conv,conv,oat,O3,0,0,0,0,38_W_4_6,2019,0,0
38,W,5,3,3-year,3,conv,conv,oat,O3,0,0,0,0,38_W_5_3,2019,0,0
38,W,5,4,3-year,3,conv,conv,oat,O3,0,0,0,0,38_W_5_4,2019,0,0
38,W,5,5,3-year,3,conv,conv,oat,O3,0,0,0,0,38_W_5_5,2019,0,0
38,W,5,6,3-year,3,conv,conv,oat,O3,0,0,0,0,38_W_5_6,2019,0,0
38,W,6,3,3-year,3,conv,conv,oat,O3,0,0,0,0,38_W_6_3,2019,0,0
38,W,6,5,3-year,3,conv,conv,oat,O3,0,0,0,0,38_W_6_5,2019,0,0
38,W,6,6,3-year,3,conv,conv,oat,O3,0,0,0,0,38_W_6_6,2019,0,0
38,W,8,6,3-year,3,conv,conv,oat,O3,0,0,0,0,38_W_8_6,2019,0,0
39,E,1,1,4-year,3,conv,conv,alfalfa,A4,0,0,0,0,39_E_1_1,2019,0,0
39,E,1,3,4-year,3,conv,conv,alfalfa,A4,0,0,0,0,39_E_1_3,2019,0,0
39,E,1,5,4-year,3,conv,conv,alfalfa,A4,0,0,0,0,39_E_1_5,2019,0,0
39,E,1,6,4-year,3,conv,conv,alfalfa,A4,0,0,0,0,39_E_1_6,2019,0,0
39,E,2,1,4-year,3,conv,conv,alfalfa,A4,0,0,0,0,39_E_2_1,2019,0,0
39,E,2,2,4-year,3,conv,conv,alfalfa,A4,0,0,0,0,39_E_2_2,2019,0,0
39,E,2,3,4-year,3,conv,conv,alfalfa,A4,0,0,0,0,39_E_2_3,2019,0,0
39,E,2,5,4-year,3,conv,conv,alfalfa,A4,0,0,0,0,39_E_2_5,2019,0,0
39,E,2,6,4-year,3,conv,conv,alfalfa,A4,0,0,0,0,39_E_2_6,2019,0,0
39,E,3,1,4-year,3,conv,conv,alfalfa,A4,0,0,0,0,39_E_3_1,2019,0,0
39,E,3,3,4-year,3,conv,conv,alfalfa,A4,0,0,0,0,39_E_3_3,2019,0,0
39,E,3,6,4-year,3,conv,conv,alfalfa,A4,0,0,0,0,39_E_3_6,2019,0,0
39,E,4,6,4-year,3,conv,conv,alfalfa,A4,0,0,0,0,39_E_4_6,2019,0,0
39,E,5,1,4-year,3,conv,conv,alfalfa,A4,0,0,0,0,39_E_5_1,2019,0,0
39,E,5,6,4-year,3,conv,conv,alfalfa,A4,0,0,0,0,39_E_5_6,2019,0,0
39,E,6,6,4-year,3,conv,conv,alfalfa,A4,0,0,0,0,39_E_6_6,2019,0,0
39,E,7,2,4-year,3,conv,conv,alfalfa,A4,0,0,0,0,39_E_7_2,2019,0,0
39,E,7,5,4-year,3,conv,conv,alfalfa,A4,0,0,0,0,39_E_7_5,2019,0,0
39,E,7,6,4-year,3,conv,conv,alfalfa,A4,0,0,0,0,39_E_7_6,2019,0,0
39,E,8,6,4-year,3,conv,conv,alfalfa,A4,0,0,0,0,39_E_8_6,2019,0,0
39,W,1,1,4-year,3,low,low,alfalfa,A4,0,0,0,0,39_W_1_1,2019,0,0
39,W,1,6,4-year,3,low,low,alfalfa,A4,0,0,0,0,39_W_1_6,2019,0,0
39,W,2,3,4-year,3,low,low,alfalfa,A4,0,0,0,0,39_W_2_3,2019,0,0
39,W,2,6,4-year,3,low,low,alfalfa,A4,0,0,0,0,39_W_2_6,2019,0,0
39,W,3,1,4-year,3,low,low,alfalfa,A4,0,0,0,0,39_W_3_1,2019,0,0
39,W,3,6,4-year,3,low,low,alfalfa,A4,0,0,0,0,39_W_3_6,2019,0,0
39,W,4,1,4-year,3,low,low,alfalfa,A4,0,0,0,0,39_W_4_1,2019,0,0
39,W,4,6,4-year,3,low,low,alfalfa,A4,0,0,0,0,39_W_4_6,2019,0,0
39,W,5,1,4-year,3,low,low,alfalfa,A4,0,0,0,0,39_W_5_1,2019,0,0
39,W,5,5,4-year,3,low,low,alfalfa,A4,0,0,0,0,39_W_5_5,2019,0,0
39,W,6,1,4-year,3,low,low,alfalfa,A4,0,0,0,0,39_W_6_1,2019,0,0
39,W,6,3,4-year,3,low,low,alfalfa,A4,0,0,0,0,39_W_6_3,2019,0,0
39,W,6,5,4-year,3,low,low,alfalfa,A4,0,0,0,0,39_W_6_5,2019,0,0
39,W,6,6,4-year,3,low,low,alfalfa,A4,0,0,0,0,39_W_6_6,2019,0,0
39,W,7,5,4-year,3,low,low,alfalfa,A4,0,0,0,0,39_W_7_5,2019,0,0
39,W,7,6,4-year,3,low,low,alfalfa,A4,0,0,0,0,39_W_7_6,2019,0,0
39,W,8,1,4-year,3,low,low,alfalfa,A4,0,0,0,0,39_W_8_1,2019,0,0
39,W,8,5,4-year,3,low,low,alfalfa,A4,0,0,0,0,39_W_8_5,2019,0,0
39,W,8,6,4-year,3,low,low,alfalfa,A4,0,0,0,0,39_W_8_6,2019,0,0
41,E,1,1,4-year,4,conv,conv,alfalfa,A4,0,0,0,0,41_E_1_1,2019,0,0
41,E,1,5,4-year,4,conv,conv,alfalfa,A4,0,0,0,0,41_E_1_5,2019,0,0
41,E,1,6,4-year,4,conv,conv,alfalfa,A4,0,0,0,0,41_E_1_6,2019,0,0
41,E,2,1,4-year,4,conv,conv,alfalfa,A4,0,0,0,0,41_E_2_1,2019,0,0
41,E,2,6,4-year,4,conv,conv,alfalfa,A4,0,0,0,0,41_E_2_6,2019,0,0
41,E,3,1,4-year,4,conv,conv,alfalfa,A4,0,0,0,0,41_E_3_1,2019,0,0
41,E,3,6,4-year,4,conv,conv,alfalfa,A4,0,0,0,0,41_E_3_6,2019,0,0
41,E,4,6,4-year,4,conv,conv,alfalfa,A4,0,0,0,0,41_E_4_6,2019,0,0
41,E,5,1,4-year,4,conv,conv,alfalfa,A4,0,0,0,0,41_E_5_1,2019,0,0
41,E,5,2,4-year,4,conv,conv,alfalfa,A4,0,0,0,0,41_E_5_2,2019,0,0
41,E,5,3,4-year,4,conv,conv,alfalfa,A4,0,0,0,0,41_E_5_3,2019,0,0
41,E,5,6,4-year,4,conv,conv,alfalfa,A4,0,0,0,0,41_E_5_6,2019,0,0
41,E,6,1,4-year,4,conv,conv,alfalfa,A4,0,0,0,0,41_E_6_1,2019,0,0
41,E,6,3,4-year,4,conv,conv,alfalfa,A4,0,0,0,0,41_E_6_3,2019,0,0
41,E,6,6,4-year,4,conv,conv,alfalfa,A4,0,0,0,0,41_E_6_6,2019,0,0
41,E,7,1,4-year,4,conv,conv,alfalfa,A4,0,0,0,0,41_E_7_1,2019,0,0
41,E,7,3,4-year,4,conv,conv,alfalfa,A4,0,0,0,0,41_E_7_3,2019,0,0
41,E,7,6,4-year,4,conv,conv,alfalfa,A4,0,0,0,0,41_E_7_6,2019,0,0
41,E,8,1,4-year,4,conv,conv,alfalfa,A4,0,0,0,0,41_E_8_1,2019,0,0
41,E,8,5,4-year,4,conv,conv,alfalfa,A4,0,0,0,0,41_E_8_5,2019,0,0
41,E,8,6,4-year,4,conv,conv,alfalfa,A4,0,0,0,0,41_E_8_6,2019,0,0
41,W,1,1,4-year,4,low,low,alfalfa,A4,0,0,0,0,41_W_1_1,2019,0,0
41,W,1,5,4-year,4,low,low,alfalfa,A4,0,0,0,0,41_W_1_5,2019,0,0
41,W,1,6,4-year,4,low,low,alfalfa,A4,0,0,0,0,41_W_1_6,2019,0,0
41,W,2,1,4-year,4,low,low,alfalfa,A4,0,0,0,0,41_W_2_1,2019,0,0
41,W,2,6,4-year,4,low,low,alfalfa,A4,0,0,0,0,41_W_2_6,2019,0,0
41,W,3,1,4-year,4,low,low,alfalfa,A4,0,0,0,0,41_W_3_1,2019,0,0
41,W,3,2,4-year,4,low,low,alfalfa,A4,0,0,0,0,41_W_3_2,2019,0,0
41,W,3,3,4-year,4,low,low,alfalfa,A4,0,0,0,0,41_W_3_3,2019,0,0
41,W,3,5,4-year,4,low,low,alfalfa,A4,0,0,0,0,41_W_3_5,2019,0,0
41,W,3,6,4-year,4,low,low,alfalfa,A4,0,0,0,0,41_W_3_6,2019,0,0
41,W,4,1,4-year,4,low,low,alfalfa,A4,0,0,0,0,41_W_4_1,2019,0,0
41,W,4,6,4-year,4,low,low,alfalfa,A4,0,0,0,0,41_W_4_6,2019,0,0
41,W,5,1,4-year,4,low,low,alfalfa,A4,0,0,0,0,41_W_5_1,2019,0,0
41,W,5,5,4-year,4,low,low,alfalfa,A4,0,0,0,0,41_W_5_5,2019,0,0
41,W,5,6,4-year,4,low,low,alfalfa,A4,0,0,0,0,41_W_5_6,2019,0,0
41,W,6,1,4-year,4,low,low,alfalfa,A4,0,0,0,0,41_W_6_1,2019,0,0
41,W,6,2,4-year,4,low,low,alfalfa,A4,0,0,0,0,41_W_6_2,2019,0,0
41,W,6,6,4-year,4,low,low,alfalfa,A4,0,0,0,0,41_W_6_6,2019,0,0
41,W,7,1,4-year,4,low,low,alfalfa,A4,0,0,0,0,41_W_7_1,2019,0,0
41,W,7,2,4-year,4,low,low,alfalfa,A4,0,0,0,0,41_W_7_2,2019,0,0
41,W,7,3,4-year,4,low,low,alfalfa,A4,0,0,0,0,41_W_7_3,2019,0,0
41,W,7,6,4-year,4,low,low,alfalfa,A4,0,0,0,0,41_W_7_6,2019,0,0
41,W,8,1,4-year,4,low,low,alfalfa,A4,0,0,0,0,41_W_8_1,2019,0,0
41,W,8,6,4-year,4,low,low,alfalfa,A4,0,0,0,0,41_W_8_6,2019,0,0
42,E,1,3,3-year,4,low,low,corn,C3,0,0,0,0,42_E_1_3,2019,0,0
42,E,1,5,3-year,4,low,low,corn,C3,0,0,0,0,42_E_1_5,2019,0,0
42,E,1,6,3-year,4,low,low,corn,C3,0,0,0,0,42_E_1_6,2019,0,0
42,E,1,4,3-year,4,low,low,corn,C3,0,0,0,0,42_E_1_4,2019,0,0
42,E,2,4,3-year,4,low,low,corn,C3,0,0,0,0,42_E_2_4,2019,0,0
42,E,2,5,3-year,4,low,low,corn,C3,0,0,0,0,42_E_2_5,2019,0,0
42,E,2,6,3-year,4,low,low,corn,C3,0,0,0,0,42_E_2_6,2019,0,0
42,E,3,4,3-year,4,low,low,corn,C3,0,0,0,0,42_E_3_4,2019,0,0
42,E,3,5,3-year,4,low,low,corn,C3,0,0,0,0,42_E_3_5,2019,0,0
42,E,3,6,3-year,4,low,low,corn,C3,0,0,0,0,42_E_3_6,2019,0,0
42,E,4,5,3-year,4,low,low,corn,C3,0,0,0,0,42_E_4_5,2019,0,0
42,E,4,6,3-year,4,low,low,corn,C3,0,0,0,0,42_E_4_6,2019,0,0
42,E,5,5,3-year,4,low,low,corn,C3,0,0,0,0,42_E_5_5,2019,0,0
42,E,5,6,3-year,4,low,low,corn,C3,0,0,0,0,42_E_5_6,2019,0,0
42,E,6,4,3-year,4,low,low,corn,C3,0,0,0,0,42_E_6_4,2019,0,0
42,E,6,5,3-year,4,low,low,corn,C3,0,0,0,0,42_E_6_5,2019,0,0
42,E,6,6,3-year,4,low,low,corn,C3,0,0,0,0,42_E_6_6,2019,0,0
42,E,7,4,3-year,4,low,low,corn,C3,0,0,0,0,42_E_7_4,2019,0,0
42,E,7,5,3-year,4,low,low,corn,C3,0,0,0,0,42_E_7_5,2019,0,0
42,E,7,6,3-year,4,low,low,corn,C3,0,0,0,0,42_E_7_6,2019,0,0
42,E,8,4,3-year,4,low,low,corn,C3,0,0,0,0,42_E_8_4,2019,0,0
42,E,8,5,3-year,4,low,low,corn,C3,0,0,0,0,42_E_8_5,2019,0,0
42,E,8,6,3-year,4,low,low,corn,C3,0,0,0,0,42_E_8_6,2019,0,0
42,W,1,5,3-year,4,conv,conv,corn,C3,0,0,0,0,42_W_1_5,2019,0,0
42,W,1,6,3-year,4,conv,conv,corn,C3,0,0,0,0,42_W_1_6,2019,0,0
42,W,3,6,3-year,4,conv,conv,corn,C3,0,0,0,0,42_W_3_6,2019,0,0
42,W,4,5,3-year,4,conv,conv,corn,C3,0,0,0,0,42_W_4_5,2019,0,0
42,W,4,6,3-year,4,conv,conv,corn,C3,0,0,0,0,42_W_4_6,2019,0,0
42,W,5,5,3-year,4,conv,conv,corn,C3,0,0,0,0,42_W_5_5,2019,0,0
42,W,5,6,3-year,4,conv,conv,corn,C3,0,0,0,0,42_W_5_6,2019,0,0
42,W,6,5,3-year,4,conv,conv,corn,C3,0,0,0,0,42_W_6_5,2019,0,0
42,W,6,6,3-year,4,conv,conv,corn,C3,0,0,0,0,42_W_6_6,2019,0,0
42,W,7,4,3-year,4,conv,conv,corn,C3,0,0,0,0,42_W_7_4,2019,0,0
42,W,7,5,3-year,4,conv,conv,corn,C3,0,0,0,0,42_W_7_5,2019,0,0
42,W,7,6,3-year,4,conv,conv,corn,C3,0,0,0,0,42_W_7_6,2019,0,0
42,W,8,4,3-year,4,conv,conv,corn,C3,0,0,0,0,42_W_8_4,2019,0,0
42,W,8,5,3-year,4,conv,conv,corn,C3,0,0,0,0,42_W_8_5,2019,0,0
42,W,8,6,3-year,4,conv,conv,corn,C3,0,0,0,0,42_W_8_6,2019,0,0
43,E,1,2,4-year,4,low,low,corn,C4,0,0,0,0,43_E_1_2,2019,0,0
43,E,1,3,4-year,4,low,low,corn,C4,0,0,0,0,43_E_1_3,2019,0,0
43,E,1,4,4-year,4,low,low,corn,C4,0,0,0,0,43_E_1_4,2019,0,0
43,E,1,5,4-year,4,low,low,corn,C4,0,0,0,0,43_E_1_5,2019,0,0
43,E,1,6,4-year,4,low,low,corn,C4,0,0,0,0,43_E_1_6,2019,0,0
43,E,2,2,4-year,4,low,low,corn,C4,0,0,0,0,43_E_2_2,2019,0,0
43,E,2,3,4-year,4,low,low,corn,C4,0,0,0,0,43_E_2_3,2019,0,0
43,E,2,4,4-year,4,low,low,corn,C4,0,0,0,0,43_E_2_4,2019,0,0
43,E,2,5,4-year,4,low,low,corn,C4,0,0,0,0,43_E_2_5,2019,0,0
43,E,2,6,4-year,4,low,low,corn,C4,0,0,0,0,43_E_2_6,2019,0,0
43,E,3,2,4-year,4,low,low,corn,C4,0,0,0,0,43_E_3_2,2019,0,0
43,E,3,3,4-year,4,low,low,corn,C4,0,0,0,0,43_E_3_3,2019,0,0
43,E,3,4,4-year,4,low,low,corn,C4,0,0,0,0,43_E_3_4,2019,0,0
43,E,3,5,4-year,4,low,low,corn,C4,0,0,0,0,43_E_3_5,2019,0,0
43,E,3,6,4-year,4,low,low,corn,C4,0,0,0,0,43_E_3_6,2019,0,0
43,E,4,3,4-year,4,low,low,corn,C4,0,0,0,0,43_E_4_3,2019,0,0
43,E,4,4,4-year,4,low,low,corn,C4,0,0,0,0,43_E_4_4,2019,0,0
43,E,4,5,4-year,4,low,low,corn,C4,0,0,0,0,43_E_4_5,2019,0,0
43,E,4,6,4-year,4,low,low,corn,C4,0,0,0,0,43_E_4_6,2019,0,0
43,E,5,2,4-year,4,low,low,corn,C4,0,0,0,0,43_E_5_2,2019,0,0
43,E,5,3,4-year,4,low,low,corn,C4,0,0,0,0,43_E_5_3,2019,0,0
43,E,5,4,4-year,4,low,low,corn,C4,0,0,0,0,43_E_5_4,2019,0,0
43,E,5,5,4-year,4,low,low,corn,C4,0,0,0,0,43_E_5_5,2019,0,0
43,E,5,6,4-year,4,low,low,corn,C4,0,0,0,0,43_E_5_6,2019,0,0
43,E,6,2,4-year,4,low,low,corn,C4,0,0,0,0,43_E_6_2,2019,0,0
43,E,6,3,4-year,4,low,low,corn,C4,0,0,0,0,43_E_6_3,2019,0,0
43,E,6,4,4-year,4,low,low,corn,C4,0,0,0,0,43_E_6_4,2019,0,0
43,E,6,5,4-year,4,low,low,corn,C4,0,0,0,0,43_E_6_5,2019,0,0
43,E,6,6,4-year,4,low,low,corn,C4,0,0,0,0,43_E_6_6,2019,0,0
43,E,7,2,4-year,4,low,low,corn,C4,0,0,0,0,43_E_7_2,2019,0,0
43,E,7,3,4-year,4,low,low,corn,C4,0,0,0,0,43_E_7_3,2019,0,0
43,E,7,4,4-year,4,low,low,corn,C4,0,0,0,0,43_E_7_4,2019,0,0
43,E,7,5,4-year,4,low,low,corn,C4,0,0,0,0,43_E_7_5,2019,0,0
43,E,7,6,4-year,4,low,low,corn,C4,0,0,0,0,43_E_7_6,2019,0,0
43,E,8,5,4-year,4,low,low,corn,C4,0,0,0,0,43_E_8_5,2019,0,0
43,E,8,6,4-year,4,low,low,corn,C4,0,0,0,0,43_E_8_6,2019,0,0
43,W,1,1,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_1_1,2019,0,0
43,W,1,2,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_1_2,2019,0,0
43,W,1,3,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_1_3,2019,0,0
43,W,1,4,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_1_4,2019,0,0
43,W,1,5,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_1_5,2019,0,0
43,W,1,6,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_1_6,2019,0,0
43,W,2,2,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_2_2,2019,0,0
43,W,2,4,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_2_4,2019,0,0
43,W,2,5,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_2_5,2019,0,0
43,W,2,6,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_2_6,2019,0,0
43,W,3,1,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_3_1,2019,0,0
43,W,3,3,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_3_3,2019,0,0
43,W,3,4,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_3_4,2019,0,0
43,W,3,5,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_3_5,2019,0,0
43,W,3,6,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_3_6,2019,0,0
43,W,4,4,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_4_4,2019,0,0
43,W,4,5,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_4_5,2019,0,0
43,W,4,6,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_4_6,2019,0,0
43,W,5,2,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_5_2,2019,0,0
43,W,5,3,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_5_3,2019,0,0
43,W,5,4,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_5_4,2019,0,0
43,W,5,5,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_5_5,2019,0,0
43,W,5,6,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_5_6,2019,0,0
43,W,5,1,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_5_1,2019,0,0
43,W,6,1,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_6_1,2019,0,0
43,W,6,2,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_6_2,2019,0,0
43,W,6,3,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_6_3,2019,0,0
43,W,6,4,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_6_4,2019,0,0
43,W,6,5,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_6_5,2019,0,0
43,W,6,6,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_6_6,2019,0,0
43,W,7,2,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_7_2,2019,0,0
43,W,7,3,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_7_3,2019,0,0
43,W,7,4,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_7_4,2019,0,0
43,W,7,5,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_7_5,2019,0,0
43,W,7,6,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_7_6,2019,0,0
43,W,8,1,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_8_1,2019,0,0
43,W,8,2,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_8_2,2019,0,0
43,W,8,3,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_8_3,2019,0,0
43,W,8,4,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_8_4,2019,0,0
43,W,8,5,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_8_5,2019,0,0
43,W,8,6,4-year,4,conv,conv,corn,C4,0,0,0,0,43_W_8_6,2019,0,0
44,E,1,2,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_1_2,2019,0,0
44,E,1,3,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_1_3,2019,0,0
44,E,1,4,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_1_4,2019,0,0
44,E,1,5,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_1_5,2019,0,0
44,E,1,6,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_1_6,2019,0,0
44,E,2,2,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_2_2,2019,0,0
44,E,2,3,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_2_3,2019,0,0
44,E,2,4,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_2_4,2019,0,0
44,E,2,5,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_2_5,2019,0,0
44,E,2,6,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_2_6,2019,0,0
44,E,3,1,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_3_1,2019,0,0
44,E,3,2,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_3_2,2019,0,0
44,E,3,3,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_3_3,2019,0,0
44,E,3,4,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_3_4,2019,0,0
44,E,3,5,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_3_5,2019,0,0
44,E,3,6,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_3_6,2019,0,0
44,E,4,3,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_4_3,2019,0,0
44,E,4,5,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_4_5,2019,0,0
44,E,4,6,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_4_6,2019,0,0
44,E,5,2,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_5_2,2019,0,0
44,E,5,4,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_5_4,2019,0,0
44,E,5,5,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_5_5,2019,0,0
44,E,5,6,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_5_6,2019,0,0
44,E,6,2,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_6_2,2019,0,0
44,E,6,3,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_6_3,2019,0,0
44,E,6,4,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_6_4,2019,0,0
44,E,6,5,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_6_5,2019,0,0
44,E,6,6,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_6_6,2019,0,0
44,E,7,3,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_7_3,2019,0,0
44,E,7,4,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_7_4,2019,0,0
44,E,7,5,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_7_5,2019,0,0
44,E,7,6,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_7_6,2019,0,0
44,E,8,1,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_8_1,2019,0,0
44,E,8,3,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_8_3,2019,0,0
44,E,8,4,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_8_4,2019,0,0
44,E,8,5,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_8_5,2019,0,0
44,E,8,6,2-year,4,conv,low,soybean,S2,0,0,0,0,44_E_8_6,2019,0,0
44,W,1,3,2-year,4,conv,conv,soybean,S2,0,0,0,0,44_W_1_3,2019,0,0
44,W,1,4,2-year,4,conv,conv,soybean,S2,0,0,0,0,44_W_1_4,2019,0,0
44,W,1,5,2-year,4,conv,conv,soybean,S2,0,0,0,0,44_W_1_5,2019,0,0
44,W,1,6,2-year,4,conv,conv,soybean,S2,0,0,0,0,44_W_1_6,2019,0,0
